amount,hour,accountAge,velocity,fraud
29220,10,347,3,0
98622,16,562,4,0
79960,16,445,4,1
64148,9,877,4,1
39272,5,806,5,0
87977,14,742,1,0
32851,11,391,5,0
64061,9,930,3,0
744,7,298,1,0
13252,16,487,5,1
35793,19,348,5,1
52924,2,86,3,1
24421,12,677,3,0
51911,19,178,1,0
15143,5,340,5,0
22978,1,179,3,0
90370,8,885,5,1
63675,17,788,5,1
54821,8,602,4,1
87570,22,400,1,0
5450,2,884,4,1
31281,14,545,3,0
36382,18,554,3,0
42848,9,861,1,0
16447,22,680,4,0
97749,2,552,5,0
61165,10,91,3,1
66471,14,561,4,1
57134,3,81,5,1
73576,14,542,4,1
76036,3,397,3,0
93637,22,925,2,1
74645,22,445,2,0
5886,5,261,2,0
87050,2,859,4,0
32122,5,520,2,0
11078,16,120,1,0
79746,16,389,5,1
45392,6,457,4,0
94694,5,18,5,1
15143,12,866,5,1
10621,22,118,5,0
500,19,859,3,0
10272,10,785,2,0
19224,14,115,2,0
63114,2,587,3,1
57217,2,694,2,0
41010,6,936,3,0
27234,2,807,5,1
63473,3,535,1,0
33268,19,669,5,0
65014,11,207,1,1
52000,13,592,2,1
19533,17,219,2,0
14129,9,681,1,0
57948,5,619,3,1
53671,10,973,2,0
17819,17,100,1,0
67817,3,817,3,1
43508,5,373,2,0
55289,19,396,1,0
85946,1,222,2,1
89606,15,559,3,0
4582,20,259,4,0
74589,22,247,2,0
55738,22,87,5,1
85403,14,176,2,0
55725,9,295,2,0
81783,0,894,2,0
37274,20,400,5,0
89511,11,239,4,1
50395,8,337,4,1
50616,14,81,5,1
57818,4,631,5,1
90741,9,736,4,1
85664,18,929,2,0
19569,19,66,1,0
89943,15,91,5,1
11239,23,587,1,0
84126,13,806,1,0
59857,9,162,1,0
19914,1,836,4,0
66314,8,920,1,1
64529,21,973,5,1
50369,15,591,1,1
91663,3,878,2,1
44891,10,855,1,0
12408,13,882,5,0
92364,18,99,3,1
15286,13,656,2,1
16104,22,659,2,0
96670,2,561,2,0
5420,23,388,3,0
88880,13,243,3,0
16557,5,415,2,0
44931,21,854,4,0
54323,12,698,3,1
19790,22,964,1,0
85945,3,81,3,0
47585,0,312,4,0
67490,17,847,1,0
52977,3,969,1,0
25233,9,252,4,0
77453,6,525,2,0
53108,17,34,2,0
42016,8,324,5,1
31595,8,288,1,0
5818,3,933,5,0
7801,23,233,5,0
90443,22,386,5,1
4836,21,26,3,0
69343,9,280,4,1
53171,15,351,3,0
1986,14,539,4,0
36137,14,925,3,0
49946,0,686,5,0
49664,14,62,5,0
87720,4,889,5,0
89878,15,793,4,0
26280,19,408,2,0
12906,4,548,3,0
43759,18,375,1,0
25276,16,316,1,0
43584,21,178,5,0
56567,7,543,4,1
7471,6,230,4,1
83072,23,712,4,1
55375,7,349,5,1
30308,8,118,2,0
72491,17,157,4,1
99138,16,790,4,1
92090,19,995,3,0
75419,4,383,1,1
41759,9,161,3,0
18873,9,16,2,0
8638,9,555,1,0
49677,20,117,5,1
99636,3,600,2,0
87000,20,241,5,1
27245,3,920,5,1
8881,18,93,5,1
75752,10,76,4,1
82197,9,626,5,1
20727,8,902,2,0
61905,10,388,1,1
89168,11,480,2,0
39285,12,766,2,0
9681,22,254,2,0
94391,19,942,5,1
39468,11,217,3,0
39797,22,746,4,1
79158,14,903,5,0
6107,20,251,3,0
36172,15,731,1,0
9273,0,712,1,0
2907,8,338,3,0
96106,21,981,5,1
45958,17,324,2,0
72168,9,372,1,1
84490,12,831,2,1
15808,11,621,2,0
56173,9,724,1,0
85831,9,99,5,1
73079,3,125,3,0
40994,11,523,4,0
22853,21,240,2,0
13683,23,704,4,0
50098,17,630,1,1
69984,6,471,4,1
58131,9,132,3,1
67149,9,133,4,1
93808,20,970,2,0
29357,14,28,3,0
41637,3,618,1,0
29232,12,984,1,0
6485,21,933,2,0
15480,0,161,1,0
43868,12,270,1,0
50480,3,724,1,1
11085,21,430,2,0
31103,20,584,5,0
88602,17,768,4,1
11478,19,861,3,0
56857,8,900,2,1
79801,6,45,2,0
48027,10,239,3,0
70928,0,734,3,0
42136,12,159,3,0
21510,23,181,3,0
1166,7,986,2,0
84032,14,393,3,0
44488,4,935,5,1
23610,4,319,5,1
53225,0,70,3,1
12917,13,560,5,0
83230,21,552,2,1
36990,8,973,2,0
27757,9,690,3,0
26322,19,794,1,0
67194,17,694,5,1
53017,12,736,2,0
81834,9,824,1,1
72433,17,678,1,1
71334,1,537,3,1
1291,5,26,3,0
38209,4,310,3,0
58855,2,836,1,1
49941,4,191,1,0
77950,9,250,2,0
92635,3,447,1,1
34769,13,701,4,1
66229,18,448,5,1
79028,9,475,3,0
39175,1,840,2,0
44683,5,516,1,0
31866,23,520,1,0
23699,19,282,2,0
93294,10,700,4,0
5179,23,155,3,1
79836,14,598,4,1
1702,19,837,5,0
87387,18,715,1,0
22303,7,613,5,1
74178,1,485,3,0
62942,12,464,2,1
15398,0,467,3,0
67921,19,689,2,0
656,6,896,3,0
2857,2,444,1,0
60999,0,981,5,1
25199,19,678,5,1
70183,17,493,1,0
33186,23,223,2,0
4894,22,43,2,0
89019,15,428,1,0
66182,20,392,5,1
7903,7,250,5,1
76119,20,190,5,1
31017,11,413,5,1
46092,5,196,3,0
6501,2,684,5,1
46827,5,982,5,1
69187,13,889,3,1
45378,19,291,5,0
10351,2,307,3,0
97623,4,183,2,0
84131,13,610,2,1
5266,20,326,1,0
41498,4,818,3,0
18722,9,709,4,1
29748,22,317,5,0
39936,7,503,2,0
91695,18,349,1,1
49493,7,462,1,0
65911,0,85,2,0
4930,23,765,4,1
89152,11,941,5,1
93778,14,550,4,1
15731,4,382,2,0
70715,3,941,2,1
17585,0,623,4,0
97933,14,703,5,1
50873,2,746,2,1
72491,15,159,5,1
8991,0,710,4,0
14541,16,595,5,0
8439,23,873,2,0
8328,7,555,4,0
55283,12,692,2,0
2718,20,569,1,0
47968,19,751,1,0
10909,7,828,2,0
64419,1,699,1,1
84228,13,913,4,1
37880,22,324,5,1
80862,14,964,5,1
15878,18,154,4,0
36543,18,972,2,0
52924,1,270,5,1
7356,19,649,2,0
281,5,48,2,0
90433,10,718,2,1
55523,16,288,3,1
18109,6,763,1,0
67647,7,907,3,1
88698,1,883,5,1
12242,11,217,4,1
15472,22,564,1,0
73451,11,658,3,0
73307,1,722,3,1
88892,6,942,1,0
51954,15,511,1,1
45190,10,509,3,0
54773,14,964,1,1
35668,12,538,5,0
18190,21,837,5,1
18778,10,264,3,0
81975,9,325,4,1
63031,1,564,5,1
82505,14,108,4,1
30442,13,719,2,0
49985,1,346,2,0
27970,3,80,1,0
17471,5,747,3,0
20913,15,838,2,0
11486,20,917,1,0
33388,11,803,5,0
5559,19,863,1,0
58451,21,281,1,1
89280,20,587,1,0
95529,0,751,2,0
45108,9,232,5,1
60528,7,349,5,1
4511,19,539,5,1
33396,7,641,3,0
25391,20,993,5,0
83181,3,583,4,1
34364,23,648,5,1
80765,22,415,4,1
18744,22,799,1,0
41037,9,522,5,0
38806,21,144,1,0
8127,10,507,4,0
51229,4,240,2,0
77960,0,727,3,0
79731,4,426,1,1
85745,7,459,5,1
61422,14,836,2,0
6960,20,503,3,0
39504,17,920,1,0
13299,16,987,4,1
15237,22,393,4,1
9519,22,576,2,0
39784,0,426,3,0
66499,20,955,4,1
39979,13,308,1,0
61393,13,775,5,1
86770,15,597,1,1
26207,4,212,3,0
93209,5,425,3,1
65655,17,586,4,1
89881,15,347,5,0
33007,6,436,4,0
22016,8,769,4,1
89378,10,630,4,1
41303,3,359,5,0
18681,1,375,3,0
97038,12,866,3,0
89805,16,645,3,0
45580,4,255,4,1
77463,18,303,4,1
19825,23,580,3,0
99130,4,584,5,1
16854,21,889,5,0
58340,13,553,3,1
49171,11,1,2,0
46469,16,219,4,0
45347,3,395,2,0
97342,19,891,2,0
48298,17,11,5,0
42480,19,839,5,1
52451,16,676,4,1
42785,16,927,1,0
80900,5,583,5,1
1392,12,874,5,1
72569,19,542,2,0
16550,18,658,5,0
47671,13,324,2,0
29189,18,256,2,0
79129,10,66,2,0
43938,18,403,3,0
99098,8,848,2,1
21243,14,138,1,0
99490,18,965,4,1
70057,4,911,4,1
76935,20,910,4,1
12561,18,526,4,0
53164,14,660,4,1
60649,16,973,2,1
18654,19,650,4,1
6293,15,432,1,0
78306,7,887,3,1
98954,9,553,1,1
54471,22,995,1,0
97040,1,647,1,0
22245,22,449,1,0
69214,17,580,2,0
51096,19,9,4,1
48704,17,564,3,0
71272,22,938,3,0
24701,17,522,2,0
30029,12,685,1,0
60942,15,70,5,1
76770,11,601,3,1
28683,4,229,1,0
58649,4,310,1,1
80671,7,343,4,1
77227,0,988,3,0
89392,16,517,1,1
52505,19,848,4,1
41061,4,649,2,0
5174,6,865,4,1
76034,17,285,1,0
28025,22,592,1,0
38202,17,6,5,1
57215,6,32,1,1
61442,15,512,4,0
39424,20,473,5,1
33643,10,557,1,0
66685,11,606,1,0
54630,8,593,4,1
15623,3,736,2,0
10233,1,712,4,1
3767,22,284,2,1
34082,9,231,4,0
76758,12,43,2,1
68457,10,777,1,0
28109,10,837,3,0
78643,12,955,5,1
60906,10,136,4,1
61483,15,785,5,1
54094,8,657,1,1
82393,10,56,5,1
56928,20,601,4,1
86503,12,294,5,1
41287,17,703,3,0
47603,18,411,5,1
71685,9,500,5,1
64140,21,997,1,0
28375,14,743,4,0
32563,5,578,1,0
67210,0,886,3,0
82696,19,627,3,1
91060,3,669,1,1
5694,10,608,2,0
92503,7,752,3,1
35210,22,39,4,0
64571,8,173,3,1
81384,16,746,2,1
50001,17,322,5,1
29815,22,843,4,0
44804,16,379,4,1
97740,0,66,2,0
44592,4,64,1,0
94162,9,470,5,1
91256,15,420,2,0
17814,7,50,2,0
23881,2,822,5,1
3379,19,372,1,0
66996,1,871,4,1
16481,11,960,1,0
98228,8,1000,1,1
568,22,830,4,1
35389,16,334,2,0
89979,13,183,1,0
70098,18,896,5,1
64054,6,612,3,0
78937,22,375,3,0
15189,16,312,3,0
16852,1,248,2,0
6742,0,5,2,0
93418,10,454,1,1
13388,0,332,1,0
54536,21,819,4,1
48287,2,1,5,1
43165,13,329,2,0
65552,1,876,4,1
63003,7,22,1,1
82357,18,885,3,1
31634,5,950,2,0
1670,22,5,5,1
89603,12,160,1,1
97110,15,933,1,1
71696,19,944,5,1
28544,11,929,3,0
79934,3,555,1,0
8846,21,285,2,0
8863,22,464,4,0
73540,4,599,2,1
71661,2,822,2,1
10695,18,59,3,0
87294,23,517,1,1
93233,17,261,2,0
83908,18,915,1,1
38570,21,954,5,1
33789,19,319,2,0
8235,3,127,2,0
26037,10,428,5,1
63617,11,765,4,1
83910,23,532,3,1
11712,12,520,4,0
68265,0,916,3,1
41164,14,764,5,0
79324,17,13,2,0
25782,9,328,1,0
47541,11,368,1,0
77408,9,95,1,1
78407,2,801,5,1
12439,23,362,5,1
61238,0,820,5,1
10025,3,688,2,0
64917,8,227,5,1
28132,9,750,2,0
94329,17,671,5,1
30474,5,228,1,0
95498,6,87,5,1
44208,15,157,4,1
26970,18,840,3,0
11193,21,397,4,1
57205,17,761,4,1
25523,18,829,3,0
35009,11,73,5,1
52585,12,824,2,1
23037,13,334,4,1
7902,23,621,5,0
3835,12,450,5,1
71784,17,734,5,1
9906,11,811,1,0
94635,0,971,4,1
82999,12,496,2,1
92351,12,62,2,0
6847,7,36,1,0
56750,23,455,4,1
80957,19,885,3,1
32258,9,224,3,0
93876,21,440,5,1
86582,11,506,5,1
36483,13,977,4,0
60509,5,282,1,1
37861,1,873,3,0
85298,10,749,5,1
4021,15,153,1,1
49931,21,346,5,0
41851,2,88,4,1
63769,2,218,3,1
67280,5,325,4,1
28144,22,298,2,0
753,7,246,4,0
56501,5,70,1,0
42803,6,892,4,0
19619,15,671,4,1
41879,4,68,3,0
99589,18,867,3,1
64889,1,868,2,0
88381,13,114,5,1
77367,9,177,2,1
5659,3,418,2,0
7582,14,438,2,0
86707,23,174,4,1
37515,1,660,4,1
27612,12,480,2,0
51175,22,885,2,0
55085,1,404,4,1
30029,20,293,1,0
49072,10,997,1,0
69928,0,42,3,0
22774,18,408,2,0
5843,10,633,2,0
62084,0,629,3,0
90062,4,380,3,1
30273,16,19,2,0
97999,11,975,3,1
16463,17,914,1,0
3859,7,845,1,0
6167,11,56,3,0
29836,13,59,4,1
78925,8,980,3,0
50607,6,283,4,1
24887,23,683,2,0
80850,9,948,1,1
15592,23,36,1,0
17542,5,179,3,1
13816,16,435,3,0
33807,1,390,3,0
65728,1,315,4,1
78386,17,963,4,1
67417,2,759,4,1
54757,9,525,5,1
62333,20,251,4,1
299,13,136,4,1
77409,21,63,3,0
58749,14,297,5,1
98545,18,771,2,0
39404,12,376,5,0
13272,6,249,5,1
78693,17,305,5,1
42890,9,541,5,1
79557,0,923,2,0
82485,20,366,5,1
47320,18,543,2,0
53969,21,962,4,1
38855,17,649,3,0
27590,16,667,2,0
54707,23,91,4,1
8933,18,914,5,0
39084,5,372,3,0
40346,3,831,3,0
61918,22,452,5,1
24034,9,981,1,0
50952,7,40,2,0
10362,8,977,5,1
87901,13,353,3,1
91200,12,472,2,1
40447,10,22,5,0
55796,16,897,2,0
7877,22,363,4,0
53480,8,860,3,0
5795,22,888,4,0
18840,6,401,3,0
53705,3,3,3,1
13804,17,342,5,1
10242,4,690,4,0
85834,23,429,1,1
15793,4,806,3,0
19325,8,474,4,0
78241,18,125,1,0
13130,15,857,2,0
74181,21,159,2,1
51440,17,891,5,1
5930,23,186,2,0
1290,7,359,3,0
12212,16,710,4,1
90640,11,277,1,0
18102,12,182,2,0
86238,9,432,4,1
22921,6,284,1,0
38239,22,15,2,0
38670,22,918,3,0
41809,6,489,2,0
463,12,457,2,0
10685,21,92,1,0
87305,14,662,3,0
95288,5,333,5,1
57035,11,415,4,1
19268,9,433,2,0
9680,14,520,2,0
18351,2,692,1,0
6231,2,829,5,1
49084,15,341,1,0
90104,12,410,4,1
3209,0,953,3,0
15297,23,104,3,0
26311,3,152,4,1
67428,0,604,3,1
93735,19,548,5,1
34568,19,185,1,0
32103,19,599,2,0
42749,9,667,4,0
49879,20,340,1,0
25383,1,986,5,0
676,2,145,2,0
56878,18,580,5,1
14162,13,468,5,0
77530,4,395,4,1
62637,10,397,3,0
4231,9,104,5,1
92027,13,643,1,0
61140,13,635,3,1
47105,16,794,5,1
27152,20,281,1,0
66619,5,342,2,1
22667,8,223,1,0
66241,20,55,2,0
57901,15,892,1,0
25574,19,531,2,0
54393,18,266,2,1
39892,12,591,3,0
49364,8,661,5,0
21038,5,800,2,0
25527,23,657,4,1
28044,19,110,4,1
27026,16,708,3,0
56255,14,705,4,1
23380,16,852,1,0
4314,7,157,2,0
97516,20,170,2,1
1166,2,579,3,0
87162,17,591,3,1
42950,10,102,5,0
35911,22,869,2,0
20823,15,628,5,0
80482,21,782,4,1
97707,4,419,1,1
94410,3,655,4,1
97089,13,582,5,1
70891,9,169,5,1
34303,22,610,4,0
26782,3,100,2,0
67046,8,77,4,1
472,19,733,1,0
88337,16,999,3,0
14923,21,191,5,1
41722,3,538,1,0
64518,23,474,2,1
97581,15,422,1,1
51145,20,386,2,1
79489,8,823,5,1
99005,17,935,3,1
99779,17,627,5,1
60354,4,303,1,0
2491,9,540,5,1
57678,18,665,5,1
58563,23,866,3,0
47158,11,206,1,0
60085,4,94,1,1
96359,3,749,5,1
22807,3,92,3,0
72793,18,8,2,0
96067,2,843,1,1
94311,13,754,5,1
29603,11,82,2,0
89524,14,567,3,0
94890,5,68,4,1
59099,3,542,3,0
62129,20,524,4,1
94612,16,240,4,1
67158,11,14,5,1
58845,10,13,1,0
97553,2,904,2,0
58061,20,553,5,1
11159,11,901,5,1
26746,7,991,1,0
96528,6,71,3,1
39641,18,467,1,0
32025,1,30,4,1
70704,23,134,1,1
32634,11,554,1,0
13143,23,792,3,1
51760,10,71,3,0
92751,5,655,3,1
51584,19,870,2,1
36705,14,164,5,1
89832,16,15,1,0
69538,7,30,5,1
73517,0,511,1,0
49765,18,805,4,0
70790,8,579,2,1
74808,15,259,2,1
14265,21,899,1,0
26256,4,774,5,1
61930,18,289,3,1
52237,4,644,2,0
83556,9,762,5,1
99496,4,366,4,1
69833,10,515,5,1
71660,12,845,2,1
96153,15,408,5,1
5638,7,284,4,1
50406,14,766,2,1
23423,8,142,2,0
61177,21,586,3,0
92890,13,365,2,1
18399,18,102,3,0
6551,8,348,4,0
92857,11,30,4,1
32065,10,714,1,0
46035,1,686,2,0
64485,18,417,4,1
8836,23,563,2,0
60000,10,120,1,1
46131,10,495,1,0
91174,9,960,3,0
30447,17,365,1,0
96354,19,474,5,0
89758,3,215,1,0
59172,6,268,3,1
10333,1,17,3,0
88607,10,669,4,1
47457,18,571,5,0
38447,18,250,5,0
241,3,320,4,0
20253,13,129,3,0
21647,16,471,1,0
86562,17,597,2,0
86912,7,359,4,1
82379,16,659,4,1
34639,23,320,1,0
81732,22,664,1,0
18979,4,465,4,0
5657,9,665,2,0
46681,13,945,1,0
51583,19,933,5,1
2980,18,416,5,0
75881,6,412,2,1
43884,0,186,5,1
85411,16,258,3,1
25388,13,757,4,0
1426,20,653,4,0
58278,7,643,1,1
49505,23,525,1,0
23934,17,829,3,0
81971,11,627,3,1
78233,13,49,3,0
46057,14,135,4,0
94056,20,502,4,1
20864,5,61,4,1
57299,10,34,3,0
99497,9,867,4,1
76711,23,1,5,1
13947,20,973,3,0
7370,6,392,4,0
37076,0,268,3,0
39329,7,265,3,0
52649,4,838,1,1
8633,5,70,2,0
66779,19,241,5,1
76938,20,389,4,1
90754,5,85,5,1
21238,7,875,2,0
32590,12,261,2,0
96971,18,358,1,0
82987,18,35,3,0
42620,2,987,2,0
64053,16,322,1,0
23576,12,511,1,0
51245,3,649,3,0
50061,23,750,3,1
14597,2,63,3,0
9305,12,791,4,0
39635,5,909,2,0
82615,10,715,3,1
71990,18,376,4,1
51919,12,469,3,0
25775,23,441,5,0
15802,9,571,1,0
49319,4,321,3,0
23453,6,12,1,0
30471,10,878,2,0
57902,19,831,4,1
55473,5,373,3,0
40200,17,807,3,0
72496,12,265,5,1
63823,9,390,3,1
61210,12,164,2,1
73388,3,440,1,0
34445,7,479,2,0
99814,18,681,5,1
53621,16,873,5,1
75036,20,137,3,1
41192,1,390,4,1
3585,22,353,2,0
79439,15,11,2,0
58130,16,230,2,1
72229,7,844,2,0
96544,20,724,3,1
61496,22,897,4,1
39037,22,491,5,1
66972,0,643,3,1
22938,5,698,1,0
61400,4,536,1,1
2776,1,105,5,1
92392,16,243,5,1
32087,10,673,5,0
26390,18,944,5,0
13151,1,42,3,0
78495,21,239,5,1
73475,9,111,1,0
82149,10,860,2,1
25950,7,252,4,1
5431,4,265,2,0
97721,22,800,1,1
93650,8,320,3,0
60569,2,686,5,1
42406,7,481,3,0
19205,8,68,4,1
97015,20,872,5,1
13183,5,273,2,0
15316,0,754,3,0
27671,5,317,4,1
81334,20,516,1,1
46037,4,350,4,1
95785,17,139,4,1
91178,20,385,3,0
96017,5,63,5,1
88466,13,179,4,1
47741,11,770,2,0
72549,22,543,3,1
49028,23,2,5,1
24221,2,915,4,0
39706,5,965,2,0
35883,2,489,1,0
20016,23,553,4,1
83432,20,441,3,0
87006,4,156,2,1
40206,14,297,3,0
42157,21,505,2,0
50104,22,53,4,1
99231,21,594,1,0
40857,8,978,3,0
10499,20,903,2,0
52115,17,29,5,1
87934,19,807,3,0
7336,11,363,5,1
56183,15,206,3,1
43546,20,631,1,0
47639,15,782,2,0
10101,21,867,5,0
92478,22,368,1,0
61552,4,149,5,1
48368,18,31,1,0
50962,9,213,3,1
59222,13,33,2,0
66229,11,455,3,1
66976,21,378,2,1
49381,3,250,5,0
82763,17,978,5,1
64184,19,758,5,1
77620,21,272,3,0
13875,13,539,1,0
98850,0,677,5,1
2794,16,918,1,0
97833,13,57,4,1
32310,18,950,1,0
57282,23,506,2,1
68521,14,180,4,1
54028,22,596,5,1
85817,15,558,5,1
19207,2,702,2,0
6206,1,112,2,0
3818,23,626,2,0
39654,23,408,5,1
4357,17,556,5,1
46043,18,533,4,0
62518,0,709,4,1
52344,8,286,3,1
65900,16,815,3,1
18505,20,808,4,0
49311,11,410,2,0
7497,13,366,1,0
42930,16,713,1,0
75159,3,581,4,1
58086,7,100,3,0
51799,1,541,4,1
47923,21,606,2,0
87739,7,789,1,0
35051,16,895,3,0
36277,6,834,5,1
93529,13,664,1,1
23690,12,294,2,0
7903,0,184,5,1
59837,11,225,1,1
5811,8,248,2,0
14100,0,494,2,0
1355,21,199,5,0
85164,7,763,2,0
64179,13,848,4,1
298,20,99,5,0
33799,0,729,3,0
27635,20,652,4,0
69677,15,216,3,1
79755,14,417,1,1
22119,8,586,1,0
59853,8,899,1,0
84502,10,914,5,1
84559,19,582,2,0
8828,21,521,3,1
5770,21,292,1,0
31489,3,803,1,0
59092,22,794,5,1
90474,5,104,1,0
19022,15,266,2,0
48549,4,943,4,1
43574,16,297,2,0
69891,18,228,4,1
32307,22,406,2,0
51921,3,198,1,1
55107,9,283,4,1
94909,4,844,4,1
18697,3,190,1,0
40307,16,478,4,1
13398,18,735,5,0
20707,11,576,3,0
36414,2,607,4,0
34598,18,208,2,0
32839,18,133,1,0
93836,13,403,1,0
88840,23,238,1,1
39612,21,90,2,0
11721,0,569,2,0
35274,22,134,2,0
90515,2,343,3,1
76809,20,111,1,1
34168,9,707,1,0
49012,22,504,4,1
82156,5,212,4,1
60573,9,583,4,1
10836,23,293,3,0
72578,9,285,1,0
13769,1,21,1,0
63865,23,584,2,1
14907,17,980,2,0
94258,10,74,3,0
79764,21,204,5,1
84048,2,147,5,1
94277,6,800,2,1
69551,22,150,4,1
10831,23,269,4,0
11105,9,571,3,0
87015,3,187,5,1
20089,1,13,2,0
61537,22,606,2,0
30645,21,184,2,0
99837,17,626,1,1
14660,15,732,4,1
39400,4,449,3,0
74812,17,807,2,1
97434,12,231,5,1
58835,13,678,3,0
64032,14,178,4,1
92615,7,43,2,0
28455,3,978,2,0
58265,3,418,4,1
6279,18,694,1,0
49997,18,419,2,0
5983,11,665,4,0
85539,6,7,3,1
94422,8,522,3,0
85131,14,316,5,1
41528,17,615,1,0
61217,20,369,4,1
27684,13,734,1,0
69207,4,963,5,1
84419,21,125,2,0
47963,20,596,3,0
42085,1,3,1,1
11212,15,802,1,0
24729,17,648,2,0
65011,8,409,2,1
2424,2,368,2,0
93424,0,580,5,1
69892,9,540,4,1
9120,19,468,2,0
56148,18,100,3,1
62171,4,235,5,1
67513,14,495,3,1
54723,20,1,1,1
87135,16,239,3,1
74708,2,910,4,1
45886,19,896,1,0
81916,15,804,4,1
98469,11,676,2,1
78548,7,466,5,1
79489,13,835,3,0
85887,6,711,3,0
57260,9,785,2,1
38758,15,99,4,0
10804,11,458,1,0
88139,2,346,1,1
88151,10,654,4,1
18473,22,764,3,0
88228,2,292,1,1
74785,6,755,1,1
69389,11,518,3,1
10477,20,946,2,0
52248,6,555,1,0
8259,11,492,2,0
33729,8,107,3,0
91583,15,710,3,1
45885,7,975,1,0
11432,2,266,4,1
26084,1,25,2,0
40513,5,858,4,1
41669,2,999,5,0
14391,0,294,2,0
53398,3,781,3,0
1864,15,298,4,1
46639,23,437,1,0
73606,20,575,1,1
84261,11,77,4,1
41174,5,713,2,0
41997,16,584,5,0
83054,22,692,5,1
27460,6,196,1,0
73573,18,529,2,1
3246,0,769,3,0
39388,1,666,2,0
15409,7,8,5,1
5267,10,350,4,0
55512,23,338,3,0
42288,21,440,2,0
5461,15,843,2,0
18260,5,641,1,0
52227,14,83,3,0
9689,1,144,5,0
77182,7,879,4,1
64149,17,291,5,0
2945,11,32,1,0
24162,4,831,5,0
57627,5,787,2,0
18351,9,563,1,0
74237,23,674,5,1
33927,23,536,1,0
24078,21,791,4,1
4458,4,651,3,0
33550,2,158,4,0
63272,22,325,3,1
81282,21,87,2,0
34148,17,694,5,1
91674,4,549,1,0
65491,11,714,2,1
72856,5,791,5,1
57522,10,281,4,1
38668,10,985,4,0
68243,8,768,3,1
51228,17,549,3,1
53477,0,358,5,1
20333,11,467,4,1
33965,23,586,1,0
4778,1,519,4,0
97813,6,152,2,0
93645,8,589,4,1
58598,3,812,2,0
40318,19,784,5,1
20971,22,844,1,0
14738,8,743,5,0
80166,21,83,2,0
85656,17,331,2,1
49688,15,834,1,0
36973,1,916,3,0
70696,1,828,5,1
50855,20,590,2,0
99672,12,941,2,0
1376,22,838,4,0
81732,10,346,5,1
27703,14,55,4,0
2530,6,247,2,0
12141,14,673,2,0
15459,19,326,1,0
71103,21,918,5,1
43631,18,366,1,0
69446,8,289,3,1
87511,7,685,3,0
59067,2,974,4,1
34105,13,801,4,1
64615,6,81,3,1
48290,14,295,2,0
32078,23,964,1,0
42264,12,501,5,1
94620,16,114,2,0
38686,23,143,1,1
87573,7,876,5,1
38128,14,147,3,0
5300,22,651,2,0
82886,4,150,2,1
45319,5,121,2,0
28837,16,305,4,0
64985,1,591,3,0
51036,9,338,5,1
82383,19,282,3,1
30151,0,696,3,0
71616,13,427,3,1
56948,14,907,1,1
19995,1,515,4,0
85761,17,468,5,1
51676,14,526,2,0
40095,12,156,2,0
94011,1,562,2,1
9089,11,981,3,0
66483,1,512,5,1
67885,6,918,3,0
75353,20,932,4,1
81028,0,899,4,1
80314,7,633,2,0
89712,9,828,5,1
32778,1,320,3,0
57234,9,140,2,1
4404,20,127,4,0
60458,21,448,4,1
77692,3,494,3,1
33445,8,429,3,0
85721,23,526,3,1
17312,23,337,4,1
47597,9,258,1,0
95677,5,771,2,1
91798,7,741,3,1
32303,7,344,5,1
95339,10,660,4,1
94516,9,36,5,1
65506,6,160,2,0
26000,21,856,1,0
12697,3,782,4,1
24324,18,443,4,1
97618,8,268,5,1
63514,10,562,2,0
56571,16,149,4,1
11363,10,339,4,1
10742,20,487,4,0
93536,8,60,3,1
14251,9,993,3,0
54957,7,320,5,1
92713,18,83,4,1
32880,10,734,5,0
2614,18,246,2,0
32433,6,303,4,1
91103,20,920,3,0
67877,6,260,2,0
44507,3,33,5,1
24931,16,216,1,0
40147,23,298,3,0
26073,11,429,4,0
92603,1,979,2,0
2455,9,355,3,0
2446,10,597,1,0
6110,8,662,2,0
94215,6,135,5,1
66691,3,525,1,0
7680,2,831,1,0
25351,4,447,3,0
56667,0,278,4,1
98769,2,378,3,0
95999,16,824,4,1
59194,23,554,4,1
8138,23,243,4,0
40269,7,300,4,1
68324,5,205,4,1
24039,1,387,2,0
70607,3,102,3,1
88008,6,248,5,1
59537,4,279,2,1
96999,22,285,5,1
63251,2,169,1,1
23950,19,461,5,1
74164,8,921,1,0
88871,10,300,3,0
15308,5,413,1,0
19982,18,122,5,0
10408,6,813,4,1
14373,11,1000,4,1
97357,17,634,5,1
195,16,809,4,1
82108,5,791,4,1
73061,23,299,3,1
79325,12,292,4,1
31661,15,423,1,0
52500,18,51,3,0
21236,7,826,3,0
39240,7,602,3,0
72286,17,561,5,1
74372,15,231,4,1
91834,19,69,4,1
31912,18,157,3,0
33434,5,610,5,1
44532,20,593,2,0
73579,2,772,2,1
42620,14,238,2,0
69446,18,281,3,0
21475,0,184,3,0
77709,1,333,2,0
66558,22,767,2,1
18276,23,325,5,0
16615,9,395,3,0
15993,3,344,5,0
28306,18,184,2,0
76000,15,845,2,1
8444,9,461,1,0
39356,4,837,4,1
89400,2,569,4,1
94845,13,329,1,0
72729,13,283,5,1
10339,11,465,5,0
91756,22,672,2,1
98338,10,478,1,0
19128,17,669,5,1
55032,8,10,1,1
26864,16,272,5,1
39157,10,68,3,0
44220,17,644,4,0
94021,7,399,4,1
47887,20,476,2,0
39559,15,304,3,0
91651,16,356,2,0
82853,17,886,3,0
